iter	Passed	Remaining
842	173987	651575
843	174206	651416
844	174444	651327
845	174630	651045
846	174842	650858
847	175069	650728
848	175255	650447
849	175514	650436
850	175717	650216
851	175991	650258
852	176281	650362
853	176539	650344
854	176749	650149
855	177022	650186
856	177215	649928
857	177436	649772
858	177727	649873
859	177925	649634
860	178122	649390
861	178310	649115
862	178517	648911
863	178752	648805
864	179019	648815
865	179225	648606
866	179438	648422
867	179638	648187
868	179884	648123
869	180079	647871
870	180287	647670
871	180482	647418
872	180749	647428
873	181198	648085
874	181399	647856
875	181683	647923
876	181879	647672
877	182130	647620
878	182379	647560
879	182640	647542
880	182916	647578
881	183156	647486
882	183388	647362
883	183597	647160
884	183792	646907
885	183994	646679
886	184254	646656
887	184531	646690
888	184793	646674
889	185009	646494
890	185220	646298
891	185503	646351
892	185720	646173
893	186108	646590
894	186473	646926
895	186758	646983
896	186947	646708
897	187153	646491
898	187431	646522
899	187649	646347
900	187842	646085
901	188123	646126
902	188360	646015
903	188731	646363
904	188938	646149
905	189130	645881
906	189372	645785
907	189665	645865
908	189937	645870
909	190132	645615
910	190312	645308
911	190490	644995
912	190669	644685
913	190888	644508
914	191198	644641
915	191388	644368
916	191624	644251
917	191853	644108
918	192025	643776
919	192216	643506
920	192399	643211
921	192596	642964
922	192780	642672
923	192997	642488
924	193206	642281
925	193472	642261
926	193659	641980
927	193844	641693
928	194054	641486
929	194232	641174
930	194430	640932
931	194687	640881
932	194873	640596
933	195145	640594
934	195336	640329
935	195527	640061
936	195718	639792
937	195893	639472
938	196083	639203
939	196304	639034
940	196496	638770
941	196698	638538
942	196886	638262
943	197123	638146
944	197341	637967
945	197540	637726
946	197741	637492
947	197947	637273
948	198195	637190
949	198457	637152
950	198667	636947
951	198884	636763
952	199086	636534
953	199277	636266
954	199516	636155
955	199743	636001
956	199954	635802
957	200233	635812
958	200497	635778
959	200762	635746
960	201079	635880
961	201477	636268
962	201859	636600
963	202095	636474
964	202289	636216
965	202647	636472
966	202908	636423
967	203136	636270
968	203326	635999
969	203510	635706
970	203704	635449
971	203928	635282
972	204115	635003
973	204430	635119
974	204662	634978
975	204925	634932
976	205130	634709
977	205367	634580
978	205594	634423
979	205884	634459
980	206188	634540
981	206391	634308
982	206699	634396
983	206904	634171
984	207171	634132
985	207535	634394
986	207740	634166
987	207961	633989
988	208259	634043
989	208447	633765
990	208651	633532
991	208938	633556
992	209178	633432
993	209429	633344
994	209698	633311
995	209923	633142
996	210263	633321
997	210502	633193
998	210714	632988
999	210952	632856
1000	211157	632627
1001	211396	632501
1002	211619	632325
1003	211803	632036
1004	211990	631751
1005	212246	631677
1006	212545	631727
1007	213060	632417
1008	213413	632626
1009	213862	633117
1010	214046	632823
1011	214263	632627
1012	214581	632729
1013	214795	632524
1014	215078	632521
1015	215266	632240
1016	215454	631958
1017	215751	631994
1018	216113	632222
1019	216331	632026
1020	216600	631980
1021	217051	632463
1022	217262	632249
1023	217463	632004
1024	217705	631877
1025	217955	631772
1026	218309	631970
1027	218496	631683
1028	218812	631769
1029	219297	632342
1030	219567	632293
1031	219835	632241
1032	220146	632307
1033	220432	632305
1034	220818	632586
1035	221090	632541
1036	221420	632661
1037	221644	632478
1038	221915	632427
1039	222093	632111
1040	222272	631799
1041	222629	631994
1042	222811	631689
1043	222985	631364
1044	223188	631122
1045	223399	630901
1046	223592	630628
1047	223812	630432
1048	224075	630358
1049	224263	630073
1050	224451	629789
1051	224633	629484
1052	224929	629502
1053	225297	629722
1054	225507	629497
1055	225724	629292
1056	225947	629103
1057	226153	628869
1058	226432	628837
1059	226620	628550
1060	226965	628699
1061	227186	628506
1062	227424	628359
1063	227612	628073
1064	227845	627912
1065	228082	627760
1066	228408	627857
1067	228600	627582
1068	228903	627611
1069	229132	627436
1070	229417	627416
1071	229621	627175
1072	229882	627088
1073	230299	627426
1074	230512	627209
1075	230817	627239
1076	231011	626971
1077	231398	627223
1078	231786	627477
1079	232036	627359
1080	232259	627165
1081	232482	626973
1082	232792	627012
1083	233015	626819
1084	233323	626856
1085	233617	626852
1086	233803	626560
1087	234033	626384
1088	234246	626164
1089	234506	626068
1090	234926	626397
1091	235172	626266
1092	235418	626131
1093	235756	626242
1094	235983	626055
1095	236166	625755
1096	236551	625989
1097	236734	625687
1098	236954	625483
1099	237149	625212
1100	237335	624918
1101	237639	624936
1102	237836	624670
1103	238226	624912
1104	238552	624985
1105	238746	624712
1106	238936	624428
1107	239160	624234
1108	239348	623945
1109	239544	623677
1110	239719	623357
1111	239943	623161
1112	240240	623157
1113	240439	622897
1114	240640	622643
1115	240961	622699
1116	241173	622472
1117	241499	622541
1118	241791	622521
1119	242095	622530
1120	242342	622393
1121	242651	622416
1122	242832	622109
1123	243068	621942
1124	243366	621935
1125	243637	621859
1126	243826	621572
1127	244140	621606
1128	244319	621295
1129	244615	621280
1130	244819	621032
1131	245128	621050
1132	245402	620979
1133	245755	621106
1134	246045	621075
1135	246298	620948
1136	246643	621054
1137	247161	621596
1138	247425	621496
1139	247921	621977
1140	248135	621752
1141	248564	622063
1142	248995	622378
1143	249267	622297
1144	249467	622034
1145	249703	621860
1146	249898	621587
1147	250127	621396
1148	250399	621313
1149	250579	621001
1150	250863	620948
1151	251041	620631
1152	251409	620783
1153	251580	620450
1154	251815	620273
1155	252006	619989
1156	252307	619975
1157	252525	619755
1158	252792	619658
1159	252973	619348
1160	253392	619623
1161	253623	619435
1162	253850	619238
1163	254200	619340
1164	254490	619295
1165	254687	619025
1166	254887	618762
1167	255078	618477
1168	255257	618164
1169	255455	617897
1170	255697	617734
1171	255887	617449
1172	256237	617548
1173	256627	617742
1174	256856	617548
1175	257184	617593
1176	257374	617306
1177	257557	617000
1178	257852	616963
1179	258037	616666
1180	258207	616331
1181	258483	616249
1182	258742	616125
1183	258949	615878
1184	259121	615549
1185	259318	615280
1186	259648	615324
1187	259960	615328
1188	260154	615049
1189	260340	614754
1190	260536	614480
1191	260817	614408
1192	261109	614363
1193	261394	614299
1194	261585	614014
1195	261785	613750
1196	262127	613820
1197	262406	613743
1198	262658	613600
1199	262926	613494
1200	263154	613296
1201	263379	613091
1202	263566	612796
1203	263834	612691
1204	264108	612600
1205	264390	612526
1206	264819	612791
1207	265011	612510
1208	265178	612170
1209	265441	612049
1210	265771	612086
1211	266195	612337
1212	266378	612034
1213	266651	611937
1214	266906	611798
1215	267122	611569
1216	267344	611354
1217	267673	611385
1218	268038	611496
1219	268230	611213
1220	268413	610911
1221	268609	610635
1222	268858	610482
1223	269079	610265
1224	269315	610081
1225	269501	609784
1226	269824	609799
1227	270067	609630
1228	270265	609361
1229	270508	609194
1230	270714	608943
