iter	RMSE	R2
945	157.7227714	0.5410860019
946	157.7216192	0.5410927072
947	157.7203671	0.5410999929
948	157.7194817	0.5411051455
949	157.7186324	0.5411100877
950	157.7177524	0.5411152081
951	157.7169363	0.5411199575
952	157.7158156	0.5411264788
953	157.7150221	0.541131096
954	157.7140828	0.5411365617
955	157.7129097	0.5411433876
956	157.7120861	0.5411481805
957	157.711271	0.5411529233
958	157.7108037	0.5411556423
959	157.7099024	0.5411608867
960	157.7086583	0.5411681258
961	157.7078902	0.5411725952
962	157.7072118	0.5411765425
963	157.7066878	0.5411795917
964	157.7057558	0.5411850149
965	157.704856	0.5411902501
966	157.7032719	0.5411994675
967	157.7024869	0.5412040349
968	157.7013272	0.5412107825
969	157.7005058	0.5412155621
970	157.6999719	0.5412186687
971	157.698816	0.5412253941
972	157.6969688	0.5412361416
973	157.6952307	0.5412462543
974	157.6945099	0.5412504483
975	157.6930371	0.5412590171
976	157.6913503	0.5412688311
977	157.6908816	0.541271558
978	157.690087	0.5412761812
979	157.6887503	0.5412839581
980	157.6879107	0.5412888428
981	157.6871056	0.5412935267
982	157.686211	0.5412987312
983	157.6857494	0.5413014167
984	157.6849905	0.5413058324
985	157.6841612	0.5413106571
986	157.6833179	0.5413155632
987	157.6821546	0.541322331
988	157.6814363	0.5413265096
989	157.6804	0.5413325388
990	157.6795459	0.5413375076
991	157.6779312	0.5413469014
992	157.6771789	0.5413512781
993	157.6757344	0.5413596814
994	157.6746672	0.5413658894
995	157.6735523	0.5413723754
996	157.6726106	0.5413778541
997	157.6721745	0.5413803909
998	157.6710322	0.5413870359
999	157.6704583	0.5413903747
1000	157.66938	0.5413966473
1001	157.6687513	0.5414003044
1002	157.6677537	0.541406108
1003	157.6668874	0.5414111475
1004	157.6660583	0.5414159703
1005	157.6651404	0.5414213097
1006	157.6645345	0.5414248342
1007	157.6633948	0.5414314644
1008	157.6620707	0.5414391664
1009	157.6612696	0.5414438267
1010	157.6600362	0.5414510012
1011	157.6588967	0.5414576293
1012	157.6583513	0.5414608022
1013	157.6575009	0.5414657485
1014	157.6567298	0.5414702338
1015	157.6560735	0.5414740516
1016	157.6549009	0.5414808726
1017	157.6535696	0.5414886161
1018	157.6527914	0.5414931428
1019	157.6514452	0.5415009732
1020	157.6501	0.5415087974
1021	157.6496034	0.5415116863
1022	157.6484082	0.5415186377
1023	157.6478933	0.5415216327
1024	157.6460802	0.5415321787
1025	157.6452916	0.5415367653
1026	157.6444794	0.5415414895
1027	157.6433496	0.5415480611
1028	157.6425755	0.5415525635
1029	157.6406238	0.5415639146
1030	157.639423	0.5415708992
1031	157.6386828	0.541575204
1032	157.6380272	0.541579017
1033	157.6369388	0.5415853472
1034	157.6361193	0.5415901136
1035	157.6348422	0.5415975411
1036	157.6340104	0.541602379
1037	157.6330265	0.5416081013
1038	157.6320211	0.5416139488
1039	157.6310632	0.5416195199
1040	157.6299378	0.5416260648
1041	157.6289653	0.5416317205
1042	157.6276074	0.5416396178
1043	157.6264212	0.5416465168
1044	157.6245019	0.5416576785
1045	157.6237906	0.5416618152
1046	157.6227205	0.5416680385
1047	157.6208986	0.541678634
1048	157.6196856	0.5416856876
1049	157.6192843	0.5416880214
1050	157.6188554	0.5416905158
1051	157.6179843	0.5416955819
1052	157.6172017	0.5417001328
1053	157.6159417	0.5417074602
1054	157.6151986	0.5417117813
1055	157.6145137	0.541715764
1056	157.6133702	0.5417224143
1057	157.6119108	0.5417309007
1058	157.610786	0.5417374417
1059	157.6099796	0.5417421309
1060	157.6090815	0.5417473535
1061	157.6082978	0.5417519107
1062	157.6077678	0.5417549928
1063	157.6068693	0.5417602176
1064	157.6056498	0.5417673086
1065	157.6052345	0.5417697236
1066	157.6047904	0.5417723063
1067	157.6041956	0.5417757646
1068	157.6037099	0.5417785891
1069	157.6024378	0.5417859859
1070	157.6011574	0.5417934315
1071	157.6002257	0.541798849
1072	157.5992972	0.5418042481
1073	157.5984211	0.5418093418
1074	157.5978028	0.5418129371
1075	157.5962196	0.5418221431
1076	157.5954743	0.5418264768
1077	157.5947444	0.5418307207
1078	157.5937688	0.5418363932
1079	157.5930794	0.541840402
1080	157.5923227	0.5418448013
1081	157.5913035	0.5418507274
1082	157.5905557	0.5418550758
1083	157.5892183	0.5418628519
1084	157.5884481	0.5418673297
1085	157.5870507	0.5418754545
1086	157.585835	0.5418825229
1087	157.5850493	0.5418870911
1088	157.5839869	0.5418932682
1089	157.5837217	0.5418948099
1090	157.5828049	0.5419001404
1091	157.5821872	0.541903732
1092	157.5814245	0.5419081663
1093	157.5803475	0.5419144277
1094	157.5793556	0.5419201948
1095	157.5781747	0.5419270606
1096	157.5762845	0.5419380498
1097	157.5755668	0.5419422222
1098	157.5751796	0.5419444734
1099	157.5744533	0.5419486958
1100	157.5732249	0.5419558377
1101	157.5721026	0.5419623626
1102	157.5713369	0.5419668142
1103	157.5704778	0.5419718084
1104	157.5698895	0.5419752286
1105	157.5687893	0.5419816248
1106	157.5677991	0.5419873813
1107	157.5664535	0.5419952038
1108	157.5648835	0.5420043313
1109	157.5641459	0.5420086192
1110	157.5636297	0.5420116197
1111	157.5623962	0.5420187909
1112	157.5610992	0.5420263304
1113	157.5601791	0.5420316792
1114	157.5587787	0.5420398199
1115	157.5579165	0.5420448322
1116	157.5567188	0.5420517948
1117	157.5558689	0.5420567355
1118	157.5551361	0.5420609952
1119	157.553756	0.5420690179
1120	157.5529805	0.5420735255
1121	157.5524148	0.5420768143
1122	157.55167	0.5420811433
1123	157.5507656	0.5420864005
1124	157.5499786	0.5420909756
1125	157.5487434	0.5420981555
1126	157.5474886	0.5421054492
1127	157.5463818	0.5421118828
1128	157.5454509	0.5421172943
1129	157.5440274	0.5421255681
1130	157.5430977	0.5421309725
1131	157.5420084	0.5421373043
1132	157.5409674	0.5421433549
1133	157.5397682	0.5421503255
1134	157.5387546	0.5421562167
1135	157.5380412	0.5421603633
1136	157.537346	0.5421644041
1137	157.53666	0.5421683917
1138	157.5355062	0.5421750978
1139	157.5341645	0.542182896
1140	157.533522	0.5421866305
1141	157.5325989	0.542191996
1142	157.5313137	0.5421994658
1143	157.530097	0.5422065375
1144	157.5288327	0.5422138859
1145	157.5276047	0.5422210231
1146	157.5269822	0.5422246409
1147	157.526157	0.542229437
1148	157.5255983	0.5422326844
1149	157.5246792	0.542238026
1150	157.5241567	0.5422410625
1151	157.5233464	0.5422457721
1152	157.5223014	0.5422518456
1153	157.521768	0.5422549454
1154	157.5207366	0.5422609395
1155	157.5200993	0.5422646436
1156	157.5191031	0.5422704335
1157	157.5182706	0.5422752717
1158	157.5168502	0.5422835266
1159	157.5157061	0.5422901753
1160	157.5150906	0.5422937523
1161	157.514219	0.5422988181
1162	157.5134856	0.54230308
1163	157.512743	0.5423073955
1164	157.5117033	0.542313438
1165	157.5114107	0.5423151384
1166	157.5105867	0.5423199269
1167	157.5093936	0.5423268603
1168	157.5084795	0.5423321729
1169	157.5079516	0.5423352405
1170	157.5069664	0.5423409657
1171	157.5062176	0.5423453173
1172	157.5052508	0.5423509358
1173	157.5043492	0.5423561752
1174	157.5038405	0.5423591314
1175	157.5029671	0.5423642064
1176	157.5019861	0.5423699073
1177	157.5014378	0.5423730937
1178	157.5002222	0.5423801572
1179	157.4992094	0.5423860429
1180	157.4983942	0.5423907797
1181	157.4972996	0.5423971404
1182	157.4966085	0.5424011565
1183	157.4956013	0.5424070095
1184	157.4950644	0.5424101294
1185	157.4946396	0.5424125976
1186	157.4934604	0.5424194497
1187	157.4927352	0.5424236634
1188	157.4918305	0.5424289204
1189	157.4903452	0.5424375512
1190	157.4891525	0.5424444814
1191	157.4887095	0.5424470556
1192	157.4876013	0.542453495
1193	157.4864666	0.5424600884
1194	157.4855033	0.5424656855
1195	157.484644	0.5424706782
1196	157.4838596	0.5424752363
1197	157.4827836	0.5424814881
1198	157.4821154	0.5424853704
1199	157.4815955	0.5424883918
1200	157.4809712	0.5424920191
1201	157.4803969	0.5424953559
1202	157.4794234	0.5425010119
1203	157.4779881	0.5425093517
1204	157.477286	0.5425134311
1205	157.4766477	0.5425171394
1206	157.4759262	0.5425213313
1207	157.4752469	0.5425252785
1208	157.4745224	0.5425294877
1209	157.4736574	0.5425345134
1210	157.4726226	0.5425405259
1211	157.4717979	0.5425453175
1212	157.470861	0.5425507606
1213	157.4698469	0.5425566525
1214	157.469019	0.5425614623
1215	157.4685935	0.5425639343
1216	157.4680688	0.5425669828
1217	157.4668323	0.5425741666
1218	157.4661306	0.5425782434
1219	157.4653915	0.5425825378
1220	157.4647295	0.5425863836
1221	157.464253	0.5425891521
1222	157.4627158	0.5425980825
1223	157.461926	0.5426026713
1224	157.4615219	0.5426050188
1225	157.4607419	0.5426095503
1226	157.4597879	0.5426150926
1227	157.4584788	0.5426226976
1228	157.4577263	0.5426270695
1229	157.4569755	0.5426314309
1230	157.4564361	0.5426345648
1231	157.4557496	0.5426385529
1232	157.4553122	0.5426410937
1233	157.4543392	0.5426467465
1234	157.4534068	0.5426521633
1235	157.4523997	0.5426580137
1236	157.4514141	0.5426637395
1237	157.4503136	0.5426701321
1238	157.4492366	0.5426763889
1239	157.448399	0.5426812546
1240	157.4478598	0.542684387
1241	157.4475481	0.5426861976
1242	157.4468366	0.5426903307
1243	157.4460381	0.5426949688
1244	157.4452358	0.5426996296
1245	157.4437406	0.5427083154
1246	157.4429546	0.5427128812
1247	157.4423044	0.5427166579
1248	157.4417064	0.542720132
1249	157.4412909	0.5427225453
1250	157.440507	0.5427270988
1251	157.4398889	0.5427306893
1252	157.4390936	0.5427353089
1253	157.4377395	0.5427431746
1254	157.4371846	0.5427463982
1255	157.4360783	0.5427528239
1256	157.4352794	0.5427574648
1257	157.4343163	0.542763059
1258	157.4332402	0.5427693098
1259	157.4320553	0.5427761924
1260	157.4314741	0.5427795683
1261	157.4309563	0.5427825758
1262	157.4293301	0.5427920212
1263	157.4288309	0.5427949211
1264	157.4281684	0.542798769
1265	157.4266835	0.5428073939
1266	157.4258798	0.5428120619
1267	157.4252834	0.5428155263
1268	157.4241966	0.5428218382
1269	157.4237484	0.5428244419
1270	157.4224301	0.5428320986
1271	157.4210977	0.5428398374
1272	157.4204658	0.5428435078
1273	157.4191266	0.5428512857
1274	157.4182171	0.542856568
1275	157.4176701	0.5428597448
1276	157.4171893	0.5428625378
1277	157.4162146	0.5428681983
1278	157.4158795	0.5428701451
1279	157.4149291	0.5428756648
1280	157.414468	0.5428783426
1281	157.4139928	0.5428811028
1282	157.4132556	0.5428853842
1283	157.4128337	0.5428878343
1284	157.4121394	0.542891867
1285	157.4114141	0.5428960791
1286	157.4108703	0.5428992374
1287	157.4102547	0.5429028127
1288	157.4092523	0.5429086342
1289	157.4073399	0.5429197406
1290	157.4062392	0.542926133
1291	157.4054958	0.5429304506
1292	157.404906	0.5429338756
1293	157.404012	0.5429390678
1294	157.4035551	0.5429417211
1295	157.4028745	0.5429456736
1296	157.4019611	0.542950978
1297	157.4007503	0.5429580101
1298	157.3999099	0.5429628906
1299	157.3984998	0.5429710792
1300	157.3978168	0.5429750457
1301	157.3967805	0.5429810638
1302	157.3962751	0.5429839989
1303	157.3957202	0.5429872208
1304	157.3946699	0.5429933203
1305	157.3940997	0.5429966314
1306	157.3934676	0.5430003024
1307	157.3926672	0.5430049504
1308	157.3915756	0.5430112892
1309	157.3910308	0.5430144528
1310	157.3899256	0.5430208707
1311	157.3890114	0.5430261796
1312	157.3882443	0.5430306339
1313	157.3868873	0.5430385141
1314	157.3863611	0.5430415696
1315	157.3857226	0.5430452773
1316	157.384814	0.543050553
1317	157.3841332	0.5430545064
1318	157.383566	0.5430578001
1319	157.3827956	0.5430622734
1320	157.3820679	0.5430664991
1321	157.3814554	0.5430700556
1322	157.3806796	0.5430745601
1323	157.3796852	0.5430803343
1324	157.3790886	0.5430837985
1325	157.3782982	0.5430883884
1326	157.3771586	0.543095005
1327	157.3757282	0.5431033107
1328	157.3753716	0.5431053816
1329	157.3742864	0.5431116828
1330	157.3737334	0.5431148935
1331	157.3731133	0.5431184942
1332	157.3722087	0.5431237466
1333	157.3713854	0.5431285265
1334	157.3709215	0.54313122
1335	157.3696823	0.5431384151
1336	157.3690927	0.5431418389
1337	157.3687264	0.5431439653
1338	157.3681255	0.5431474545
1339	157.367562	0.5431507262
1340	157.3670692	0.5431535875
1341	157.3661404	0.5431589803
1342	157.3653065	0.5431638217
1343	157.3648815	0.5431662895
1344	157.3636668	0.5431733417
1345	157.3628949	0.5431778238
1346	157.3622061	0.5431818229
1347	157.3613861	0.5431865837
1348	157.3608289	0.5431898188
1349	157.3594157	0.5431980237
1350	157.3583062	0.5432044652
1351	157.3573223	0.5432101773
1352	157.3562475	0.5432164173
1353	157.3552092	0.5432224458
1354	157.3540215	0.543229341
1355	157.3534249	0.5432328046
1356	157.3526329	0.5432374023
1357	157.3518136	0.5432421593
1358	157.3511948	0.5432457513
1359	157.3505142	0.5432497026
1360	157.3497804	0.5432539627
1361	157.3491522	0.5432576097
1362	157.3486256	0.5432606671
1363	157.3476903	0.5432660965
1364	157.3472011	0.5432689368
1365	157.3464735	0.543273161
1366	157.3456449	0.543277971
1367	157.3452046	0.5432805275
1368	157.3443591	0.5432854359
1369	157.3436349	0.5432896397
1370	157.3428984	0.5432939155
1371	157.3417482	0.5433005923
1372	157.3407016	0.5433066683
1373	157.3402676	0.5433091878
1374	157.3398418	0.5433116594
1375	157.3388566	0.5433173787
1376	157.337166	0.5433271925
1377	157.3364089	0.5433315877
1378	157.3356263	0.5433361305
1379	157.3352572	0.5433382734
1380	157.334295	0.5433438589
1381	157.3338277	0.5433465713
1382	157.3333465	0.5433493649
1383	157.3328378	0.5433523177
1384	157.3323782	0.5433549858
1385	157.3315583	0.5433597451
1386	157.3307116	0.5433646598
1387	157.3299311	0.5433691902
1388	157.3288614	0.5433753996
1389	157.3280127	0.5433803261
1390	157.327323	0.5433843297
1391	157.3267312	0.5433877649
1392	157.3256317	0.5433941472
1393	157.3248094	0.5433989202
1394	157.3238691	0.5434043779
1395	157.3227382	0.5434109424
1396	157.32208	0.543414763
1397	157.3212062	0.543419835
1398	157.3199555	0.5434270947
1399	157.3192964	0.5434309204
1400	157.3185786	0.5434350868
1401	157.3176602	0.5434404171
1402	157.3166008	0.5434465664
1403	157.3158475	0.5434509389
1404	157.314995	0.5434558867
1405	157.3140109	0.5434615986
1406	157.3133171	0.5434656258
1407	157.3125753	0.5434699309
1408	157.3123165	0.543471433
1409	157.3115124	0.5434761
1410	157.3110471	0.5434788009
1411	157.3101592	0.5434839543
1412	157.3098205	0.5434859203
1413	157.3087242	0.5434922829
1414	157.3083137	0.5434946655
1415	157.3070281	0.5435021268
1416	157.3062501	0.5435066427
1417	157.3055866	0.5435104931
1418	157.3047803	0.5435151728
1419	157.3041372	0.5435189056
1420	157.3027597	0.5435269001
1421	157.3020543	0.543530994
1422	157.301058	0.5435367761
1423	157.3004711	0.5435401822
1424	157.300023	0.5435427829
1425	157.2988213	0.5435497576
1426	157.297697	0.5435562822
1427	157.2968922	0.5435609532
1428	157.2959353	0.5435665065
1429	157.2949574	0.5435721817
1430	157.2943859	0.5435754982
1431	157.2936475	0.5435797835
1432	157.2932646	0.5435820057
1433	157.2922701	0.5435877772
1434	157.2917553	0.5435907645
1435	157.2908212	0.5435961856
1436	157.2903203	0.5435990926
1437	157.2892512	0.5436052968
1438	157.2885949	0.5436091051
1439	157.2878227	0.5436135869
1440	157.2870101	0.543618302
1441	157.2860787	0.5436237072
1442	157.2855193	0.5436269536
1443	157.2846658	0.5436319064
1444	157.2838717	0.5436365147
1445	157.2830709	0.5436411616
1446	157.2819304	0.5436477804
1447	157.2812941	0.5436514729
1448	157.2797615	0.5436603662
1449	157.2786556	0.5436667835
1450	157.2781228	0.5436698751
1451	157.2770965	0.5436758307
1452	157.2764254	0.5436797253
1453	157.2753223	0.5436861264
1454	157.2749481	0.5436882976
1455	157.2741601	0.5436928701
1456	157.2734259	0.5436971303
1457	157.2728542	0.5437004476
1458	157.272064	0.5437050333
1459	157.2709843	0.5437112979
1460	157.270041	0.5437167716
1461	157.2689586	0.543723052
1462	157.2678092	0.5437297213
1463	157.2669692	0.5437345957
1464	157.2662186	0.543738951
1465	157.2652956	0.5437443067
1466	157.2646737	0.5437479152
1467	157.2638923	0.5437524489
1468	157.2634019	0.5437552942
1469	157.2625272	0.5437603699
1470	157.2619377	0.5437637902
1471	157.2609691	0.5437694103
1472	157.2599043	0.5437755882
1473	157.2590788	0.543780378
1474	157.2580106	0.5437865756
1475	157.257399	0.5437901242
1476	157.256493	0.5437953812
1477	157.2559483	0.5437985416
1478	157.2552797	0.5438024208
1479	157.2547564	0.5438054568
1480	157.2538456	0.5438107416
1481	157.2533295	0.5438137356
1482	157.2527141	0.5438173064
1483	157.2519995	0.5438214523
1484	157.2508671	0.5438280224
1485	157.2499379	0.5438334131
1486	157.2493127	0.5438370404
1487	157.2488239	0.5438398767
1488	157.2480445	0.5438443984
1489	157.2473581	0.5438483807
1490	157.2467401	0.5438519659
1491	157.2458617	0.5438570625
1492	157.2451321	0.5438612953
1493	157.2443867	0.5438656196
1494	157.2435734	0.5438703382
1495	157.2422804	0.5438778394
1496	157.2412029	0.5438840906
1497	157.2407506	0.5438867146
1498	157.240246	0.5438896422
1499	157.2394649	0.5438941738
1500	157.2385653	0.5438993923
1501	157.2373409	0.5439064954
1502	157.2366668	0.5439104065
1503	157.2360948	0.5439137245
1504	157.2352706	0.5439185058
1505	157.2343637	0.5439237672
1506	157.2338407	0.5439268014
1507	157.2331491	0.5439308135
1508	157.232248	0.5439360408
1509	157.2309916	0.5439433294
1510	157.2301566	0.5439481735
1511	157.2292916	0.5439531913
1512	157.2284674	0.5439579725
1513	157.2276947	0.5439624546
1514	157.2270749	0.5439660503
1515	157.2266957	0.5439682498
1516	157.2261554	0.5439713844
1517	157.2256297	0.5439744336
1518	157.2244909	0.5439810399
1519	157.2235546	0.5439864709
1520	157.222404	0.5439931455
1521	157.2217338	0.5439970335
1522	157.2207724	0.54400261
1523	157.2199266	0.5440075161
1524	157.2195408	0.5440097544
1525	157.2189039	0.5440134489
1526	157.2184396	0.5440161418
1527	157.2173657	0.5440223713
1528	157.216812	0.544025583
1529	157.2164555	0.5440276511
1530	157.2157737	0.5440316056
1531	157.2152495	0.5440346465
1532	157.2143593	0.5440398099
1533	157.2138676	0.544042662
1534	157.2134942	0.544044828
1535	157.2129747	0.544047841
1536	157.2125099	0.5440505375
1537	157.2117656	0.5440548545
1538	157.2113344	0.544057356
1539	157.2103873	0.5440628492
1540	157.2095984	0.5440674254
1541	157.2087987	0.5440720636
1542	157.2077112	0.5440783712
1543	157.2068543	0.5440833415
1544	157.2059735	0.5440884507
1545	157.2053115	0.5440922904
1546	157.2049695	0.5440942736
1547	157.2043771	0.5440977099
1548	157.2036183	0.544102111
1549	157.2030786	0.5441052409
1550	157.20158	0.544113933
1551	157.2008398	0.5441182263
1552	157.2000495	0.5441228101
1553	157.1990751	0.5441284617
1554	157.1983887	0.5441324427
1555	157.1978431	0.5441356072
1556	157.1975948	0.5441370472
1557	157.196473	0.5441435532
1558	157.1955521	0.5441488942
1559	157.1947482	0.5441535571
1560	157.1939443	0.5441582192
1561	157.1933615	0.5441615992
1562	157.1924187	0.5441670676
1563	157.1918249	0.5441705113
1564	157.1910668	0.5441749079
1565	157.190585	0.5441777022
1566	157.1899665	0.5441812894
1567	157.1891792	0.5441858549
1568	157.1884691	0.5441899734
1569	157.1880848	0.5441922023
1570	157.1871376	0.5441976955
1571	157.1866431	0.5442005633
1572	157.1860118	0.5442042245
1573	157.1855351	0.5442069891
1574	157.1845758	0.5442125527
1575	157.1843112	0.544214087
1576	157.1836186	0.5442181035
1577	157.1831557	0.5442207883
1578	157.1821282	0.5442267469
1579	157.1803875	0.5442368418
1580	157.17934	0.5442429167
1581	157.1784355	0.5442481617
1582	157.1776664	0.5442526222
1583	157.1769781	0.5442566133
1584	157.1757346	0.5442638245
1585	157.1748814	0.5442687723
1586	157.1743546	0.5442718271
1587	157.1731092	0.5442790497
1588	157.1724874	0.544282655
1589	157.1717976	0.5442866553
1590	157.1712498	0.5442898318
1591	157.1706109	0.5442935368
1592	157.1698148	0.5442981532
1593	157.1692937	0.5443011749
1594	157.1689257	0.5443033089
1595	157.1679007	0.5443092527
1596	157.167506	0.5443115418
1597	157.1671737	0.5443134686
1598	157.1666201	0.5443166785
1599	157.1661746	0.5443192623
1600	157.1654184	0.5443236469
1601	157.164736	0.544327604
1602	157.1636808	0.5443337229
1603	157.1629612	0.5443378957
1604	157.1617782	0.544344755
1605	157.1609889	0.544349332
1606	157.1601904	0.5443539618
1607	157.1594602	0.5443581962
1608	157.1590205	0.5443607459
1609	157.1580428	0.5443664147
1610	157.1572837	0.5443708161
1611	157.1568427	0.5443733733
1612	157.1564718	0.5443755238
1613	157.15573	0.544379825
1614	157.1548422	0.5443849728
1615	157.1538564	0.5443906889
1616	157.1528677	0.5443964215
1617	157.151886	0.5444021135
1618	157.1510936	0.5444067083
1619	157.149912	0.5444135595
1620	157.1492547	0.5444173705
1621	157.1485399	0.5444215148
1622	157.1481384	0.5444238429
1623	157.1473013	0.5444286964
1624	157.1468926	0.5444310658
1625	157.1463534	0.5444341919
1626	157.1455643	0.5444387675
1627	157.1445071	0.544444897
1628	157.1435271	0.5444505789
1629	157.1429685	0.5444538175
1630	157.1422469	0.5444580016
1631	157.1415467	0.5444620611
1632	157.1406263	0.5444673974
1633	157.1398763	0.5444717456
1634	157.1385997	0.5444791467
1635	157.1379491	0.5444829186
1636	157.1372405	0.5444870271
1637	157.1364114	0.5444918342
1638	157.13601	0.5444941609
1639	157.1353885	0.5444977645
1640	157.1349284	0.5445004317
1641	157.1333942	0.5445093263
1642	157.1321288	0.5445166622
1643	157.1312933	0.5445215061
1644	157.1306478	0.5445252483
1645	157.1295136	0.5445318238
1646	157.1289412	0.5445351424
1647	157.1279982	0.5445406093
1648	157.1275869	0.5445429937
1649	157.1266682	0.5445483193
1650	157.1254381	0.5445554507
1651	157.1245606	0.5445605377
1652	157.1239018	0.5445643569
1653	157.1232392	0.5445681983
1654	157.1228969	0.5445701825
1655	157.1221132	0.5445747253
1656	157.1212079	0.5445799737
1657	157.1209145	0.5445816746
1658	157.1201308	0.5445862178
1659	157.1196514	0.5445889968
1660	157.1190903	0.5445922497
1661	157.1180267	0.5445984153
1662	157.1175969	0.5446009067
1663	157.1169815	0.5446044738
1664	157.1164782	0.5446073913
1665	157.115889	0.5446108073
1666	157.1154924	0.5446131062
1667	157.1145547	0.5446185417
1668	157.1133325	0.5446256264
1669	157.1124448	0.5446307725
1670	157.111818	0.544634406
1671	157.1112662	0.5446376046
1672	157.1101222	0.5446442357
1673	157.1098599	0.5446457562
1674	157.1092803	0.5446491158
1675	157.1086497	0.5446527712
1676	157.1082578	0.5446550431
1677	157.1070823	0.5446618571
1678	157.1063308	0.5446662131
1679	157.1059658	0.5446683289
1680	157.1053385	0.544671965
1681	157.1048534	0.5446747768
1682	157.1042721	0.5446781463
1683	157.103426	0.5446830503
1684	157.1030581	0.544685183
1685	157.1024738	0.5446885696
1686	157.1020445	0.5446910583
1687	157.1006442	0.5446991748
1688	157.1003143	0.5447010867
1689	157.0992037	0.5447075245
1690	157.0984694	0.5447117803
1691	157.097647	0.544716547
1692	157.0967639	0.5447216657
1693	157.0960361	0.5447258845
1694	157.0953028	0.5447301345
1695	157.0948425	0.5447328027
1696	157.094628	0.5447340456
1697	157.0939593	0.5447379218
1698	157.0931176	0.5447427999
1699	157.0923196	0.5447474252
1700	157.0916693	0.5447511946
1701	157.0910753	0.5447546373
1702	157.0902428	0.5447594622
1703	157.0897282	0.5447624448
1704	157.0883427	0.5447704751
1705	157.0876067	0.5447747407
1706	157.0870066	0.544778219
1707	157.0858688	0.5447848133
1708	157.0853172	0.5447880101
1709	157.0845189	0.5447926367
1710	157.0834105	0.5447990609
1711	157.0825659	0.544803956
1712	157.0819104	0.5448077551
1713	157.0815313	0.5448099521
1714	157.0809889	0.5448130954
1715	157.0806417	0.5448151079
1716	157.0801466	0.5448179769
1717	157.0791829	0.5448235625
1718	157.0784843	0.5448276111
1719	157.0778996	0.5448309996
1720	157.0772378	0.5448348348
1721	157.0762608	0.5448404974
1722	157.0758138	0.5448430878
1723	157.0743689	0.5448514612
1724	157.0731182	0.5448587098
1725	157.0722318	0.5448638462
1726	157.0715836	0.5448676029
1727	157.0705428	0.5448736346
1728	157.0698734	0.5448775139
1729	157.0692786	0.5448809611
1730	157.0688705	0.5448833259
1731	157.0681217	0.5448876654
1732	157.0670748	0.5448937321
1733	157.0663263	0.5448980696
1734	157.0653586	0.5449036776
1735	157.0638977	0.5449121436
1736	157.0629751	0.5449174897
1737	157.0621283	0.5449223967
1738	157.0612654	0.544927397
1739	157.060109	0.5449340986
1740	157.0595143	0.5449375445
1741	157.0592577	0.5449390316
1742	157.0587338	0.5449420672
1743	157.0581961	0.5449451833
1744	157.0569954	0.5449521412
1745	157.0561966	0.5449567697
1746	157.0552494	0.5449622585
1747	157.0544817	0.544966707
1748	157.0537966	0.5449706767
1749	157.0529685	0.5449754752
1750	157.0520983	0.5449805175
1751	157.0515113	0.544983919
1752	157.0510515	0.5449865832
1753	157.0506329	0.544989009
1754	157.0501259	0.5449919464
1755	157.0494823	0.5449956759
1756	157.0485874	0.5450008612
1757	157.0478997	0.545004846
1758	157.0469464	0.5450103697
1759	157.0456695	0.5450177686
1760	157.0449885	0.5450217144
1761	157.0444526	0.5450248194
1762	157.044198	0.5450262948
1763	157.0433685	0.5450311009
1764	157.0428325	0.5450342067
1765	157.0423492	0.5450370072
1766	157.0414286	0.5450423413
1767	157.0410968	0.5450442634
1768	157.0405357	0.5450475146
1769	157.0397542	0.5450520427
1770	157.0392821	0.545054778
1771	157.0387026	0.5450581355
1772	157.0379767	0.5450623417
1773	157.0374234	0.5450655474
1774	157.0367778	0.5450692881
1775	157.0363302	0.5450718814
1776	157.0358151	0.545074866
1777	157.0351539	0.5450786968
1778	157.0346652	0.5450815281
1779	157.0335283	0.5450881151
1780	157.0325915	0.5450935429
1781	157.0318834	0.5450976454
1782	157.030737	0.5451042872
1783	157.0296867	0.5451103722
1784	157.0289211	0.545114808
1785	157.0281659	0.5451191837
1786	157.0274353	0.5451234165
1787	157.0270819	0.5451254635
1788	157.0263825	0.5451295155
1789	157.0252017	0.5451363568
1790	157.0241111	0.5451426749
1791	157.0233406	0.545147139
1792	157.0227366	0.5451506384
1793	157.0222973	0.5451531834
1794	157.0217304	0.5451564673
1795	157.0211328	0.5451599296
1796	157.0203883	0.545164243
1797	157.0198392	0.5451674241
1798	157.0192783	0.5451706734
1799	157.0188457	0.5451731793
1800	157.0183331	0.5451761492
1801	157.017351	0.5451818389
1802	157.0167817	0.5451851365
1803	157.016124	0.545188947
1804	157.0152978	0.5451937334
1805	157.0147157	0.5451971052
1806	157.013989	0.5452013153
1807	157.013226	0.5452057353
1808	157.0125775	0.5452094922
1809	157.0121264	0.5452121054
1810	157.0115323	0.5452155473
1811	157.0107777	0.5452199185
1812	157.0096852	0.5452262474
1813	157.0088672	0.545230986
1814	157.007956	0.5452362646
1815	157.0072922	0.5452401095
1816	157.0064138	0.5452451981
1817	157.0055245	0.5452503499
1818	157.0047931	0.5452545862
1819	157.0042642	0.5452576501
1820	157.0037877	0.5452604106
1821	157.0033643	0.5452628632
1822	157.0029601	0.5452652043
1823	157.0025264	0.545267717
1824	157.0021378	0.5452699679
1825	157.0015634	0.5452732952
1826	157.0008897	0.5452771977
1827	157.0004938	0.5452794907
1828	157.0002355	0.545280987
1829	156.9997686	0.5452836915
1830	156.9993184	0.5452862996
1831	156.9988297	0.5452891303
