iter	Passed	Remaining
1665	113018	22658
1666	113074	22587
1667	113133	22518
1668	113192	22448
1669	113251	22378
1670	113307	22308
1671	113368	22239
1672	113427	22170
1673	113484	22100
1674	113541	22030
1675	113597	21960
1676	113654	21890
1677	113703	21819
1678	113766	21750
1679	114001	21714
1680	114173	21666
1681	114244	21599
1682	114299	21528
1683	114350	21457
1684	114406	21387
1685	114464	21317
1686	114518	21247
1687	114575	21177
1688	114629	21107
1689	114693	21038
1690	114749	20968
1691	114806	20898
1692	114857	20827
1693	114912	20757
1694	114971	20688
1695	115034	20619
1696	115085	20548
1697	115160	20482
1698	115262	20420
1699	115462	20375
1700	115526	20307
1701	115585	20237
1702	115636	20166
1703	115692	20096
1704	115740	20025
1705	115792	19954
1706	115857	19886
1707	115909	19815
1708	115974	19747
1709	116049	19680
1710	116115	19612
1711	116173	19543
1712	116232	19473
1713	116296	19405
1714	116355	19336
1715	116409	19265
1716	116475	19197
1717	116813	19174
1718	116869	19104
1719	116947	19037
1720	117007	18968
1721	117054	18897
1722	117113	18827
1723	117174	18758
1724	117233	18689
1725	117278	18617
1726	117329	18547
1727	117392	18478
1728	117443	18407
1729	117502	18338
1730	117555	18268
1731	117606	18197
1732	117663	18128
1733	117716	18058
1734	117770	17988
1735	117827	17918
1736	117989	17864
1737	118139	17809
1738	118193	17739
1739	118253	17670
1740	118313	17600
1741	118365	17530
1742	118425	17461
1743	118480	17391
1744	118535	17321
1745	118591	17252
1746	118657	17183
1747	118714	17114
1748	118770	17044
1749	118818	16974
1750	118878	16905
1751	118930	16834
1752	118986	16765
1753	119037	16695
1754	119096	16625
1755	119344	16583
1756	119491	16526
1757	119549	16456
1758	119623	16389
1759	119675	16319
1760	119725	16248
1761	119782	16179
1762	119836	16109
1763	119890	16039
1764	119953	15971
1765	120018	15902
1766	120074	15833
1767	120131	15763
1768	120191	15694
1769	120247	15625
1770	120300	15555
1771	120352	15485
1772	120406	15415
1773	120468	15347
1774	120668	15296
1775	120814	15237
1776	120871	15168
1777	120923	15098
1778	120972	15028
1779	121023	14957
1780	121080	14888
1781	121136	14819
1782	121192	14749
1783	121243	14679
1784	121295	14609
1785	121353	14540
1786	121410	14471
1787	121463	14401
1788	121513	14331
1789	121558	14261
1790	121609	14191
1791	121664	14121
1792	121718	14052
1793	121767	13982
1794	121991	13932
1795	122159	13875
1796	122221	13806
1797	122280	13737
1798	122336	13668
1799	122388	13598
1800	122450	13530
1801	122497	13459
1802	122553	13390
1803	122607	13321
1804	122663	13251
1805	122722	13182
1806	122782	13113
1807	122856	13046
1808	122914	12977
1809	122968	12908
1810	123026	12839
1811	123091	12771
1812	123167	12703
1813	123531	12666
1814	123603	12598
1815	123671	12530
1816	123736	12462
1817	123786	12392
1818	123837	12322
1819	123889	12252
1820	123950	12184
1821	124013	12115
1822	124067	12046
1823	124126	11977
1824	124181	11907
1825	124237	11838
1826	124286	11768
1827	124333	11698
1828	124379	11628
1829	124429	11558
1830	124482	11489
1831	124540	11420
1832	124686	11359
1833	124846	11300
1834	124899	11230
1835	124968	11162
1836	125032	11094
1837	125093	11025
1838	125148	10956
1839	125203	10887
1840	125257	10817
1841	125314	10749
1842	125363	10679
1843	125420	10610
1844	125481	10541
1845	125540	10473
1846	125590	10403
1847	125649	10334
1848	125714	10266
1849	125765	10197
1850	125834	10129
1851	126176	10083
1852	126239	10014
1853	126306	9946
1854	126381	9878
1855	126443	9810
1856	126501	9741
1857	126565	9672
1858	126623	9604
1859	126685	9535
1860	126741	9466
1861	126810	9398
1862	126875	9330
1863	126941	9261
1864	127003	9193
1865	127059	9124
1866	127119	9055
1867	127173	8986
1868	127312	8923
1869	127490	8862
1870	127560	8794
1871	127630	8726
1872	127693	8658
1873	127743	8588
1874	127802	8520
1875	127851	8450
1876	127910	8381
1877	127969	8313
1878	128022	8244
1879	128087	8175
1880	128151	8107
1881	128210	8038
1882	128275	7970
1883	128329	7901
1884	128382	7832
1885	128435	7763
1886	128503	7695
1887	128753	7637
1888	128818	7569
1889	128869	7500
1890	128913	7430
1891	128974	7362
1892	129031	7293
1893	129092	7224
1894	129148	7155
1895	129209	7087
1896	129262	7018
1897	129322	6949
1898	129383	6881
1899	129438	6812
1900	129494	6743
1901	129548	6674
1902	129605	6606
1903	129652	6537
1904	129707	6468
1905	129762	6399
1906	130021	6340
1907	130168	6276
1908	130227	6207
1909	130306	6140
1910	130370	6071
1911	130424	6002
1912	130485	5934
1913	130535	5865
1914	130596	5796
1915	130645	5727
1916	130709	5659
1917	130762	5590
1918	130817	5521
1919	130873	5453
1920	130924	5384
1921	130985	5315
1922	131045	5247
1923	131100	5178
1924	131162	5110
1925	131508	5052
1926	131563	4983
1927	131624	4915
1928	131677	4846
1929	131732	4777
1930	131793	4709
1931	131848	4640
1932	131901	4571
1933	131951	4503
1934	132003	4434
1935	132062	4365
1936	132123	4297
1937	132178	4228
1938	132230	4159
1939	132294	4091
1940	132348	4022
1941	132406	3954
1942	132462	3885
1943	132507	3817
1944	132649	3751
1945	132827	3685
1946	132895	3617
1947	132960	3549
1948	133047	3481
1949	133112	3413
1950	133169	3344
1951	133230	3276
1952	133284	3207
1953	133334	3138
1954	133383	3070
1955	133449	3001
1956	133514	2933
1957	133575	2865
1958	133644	2797
1959	133735	2729
1960	133802	2661
1961	133985	2595
1962	134232	2530
1963	134285	2461
1964	134351	2393
1965	134402	2324
1966	134459	2255
1967	134515	2187
1968	134567	2118
1969	134621	2050
1970	134680	1981
1971	134736	1913
1972	134799	1844
1973	134854	1776
1974	134906	1707
1975	134958	1639
1976	135011	1570
1977	135074	1502
1978	135124	1433
1979	135181	1365
1980	135291	1297
1981	135516	1230
1982	135580	1162
1983	135653	1093
1984	135721	1025
1985	135773	957
1986	135827	888
1987	135874	820
1988	135935	751
1989	135996	683
1990	136059	615
1991	136118	546
1992	136177	478
1993	136245	409
1994	136307	341
1995	136370	273
1996	136430	204
1997	136487	136
1998	136662	68
1999	136909	0
