iter	RMSE	R2
943	157.7990506	0.5407797157
944	157.7983147	0.5407839991
945	157.7972435	0.5407902336
946	157.796553	0.5407942525
947	157.7946486	0.5408053363
948	157.7940271	0.5408089537
949	157.7924701	0.5408180154
950	157.7912891	0.5408248889
951	157.7899947	0.5408324226
952	157.7890234	0.5408380756
953	157.7881204	0.5408433306
954	157.7874387	0.5408472982
955	157.7865227	0.5408526293
956	157.7853762	0.5408593016
957	157.7842893	0.540865627
958	157.7836717	0.5408692214
959	157.7827894	0.540874356
960	157.7821139	0.5408782876
961	157.7812556	0.5408832826
962	157.7804316	0.5408880775
963	157.7793983	0.540894091
964	157.7780214	0.5409021043
965	157.7775319	0.5409049527
966	157.7760781	0.5409134133
967	157.7753745	0.5409175077
968	157.7743409	0.5409235225
969	157.7736156	0.5409277438
970	157.7726322	0.5409334662
971	157.7715382	0.5409398329
972	157.7706126	0.5409452192
973	157.7691465	0.5409537505
974	157.7680389	0.5409601957
975	157.7672348	0.540964875
976	157.7660574	0.5409717267
977	157.7652661	0.5409763312
978	157.7644622	0.5409810093
979	157.7626846	0.540991353
980	157.7612767	0.5409995456
981	157.7601431	0.5410061416
982	157.7595831	0.5410094004
983	157.7586712	0.5410147067
984	157.7578587	0.5410194345
985	157.7566434	0.541026506
986	157.7556103	0.5410325173
987	157.7552666	0.5410345172
988	157.7540893	0.5410413673
989	157.7526202	0.5410499157
990	157.7516704	0.5410554419
991	157.7501038	0.5410645576
992	157.7489011	0.5410715554
993	157.7483602	0.5410747027
994	157.7475212	0.5410795842
995	157.7466932	0.5410844018
996	157.7459789	0.541088558
997	157.7450694	0.5410938496
998	157.7439175	0.541100552
999	157.7434351	0.5411033586
1000	157.742248	0.5411102656
1001	157.7413292	0.541115611
1002	157.7399239	0.5411237873
1003	157.7385247	0.5411319279
1004	157.7369694	0.5411409767
1005	157.7360964	0.5411460561
1006	157.7347026	0.541154165
1007	157.7340971	0.5411576882
1008	157.7336278	0.541160418
1009	157.732256	0.5411683995
1010	157.731073	0.5411752815
1011	157.7305744	0.5411781828
1012	157.7297463	0.5411830003
1013	157.728952	0.5411876209
1014	157.727212	0.5411977439
1015	157.7261364	0.5412040015
1016	157.7252753	0.5412090112
1017	157.7247239	0.5412122188
1018	157.7235192	0.541219227
1019	157.7227029	0.541223976
1020	157.7220136	0.5412279861
1021	157.7211931	0.5412327593
1022	157.7204791	0.5412369132
1023	157.7193984	0.5412431998
1024	157.7181518	0.5412504518
1025	157.7166388	0.5412592531
1026	157.7157408	0.5412644771
1027	157.7149457	0.5412691026
1028	157.7137622	0.541275987
1029	157.7125259	0.5412831788
1030	157.7118181	0.5412872964
1031	157.710277	0.5412962611
1032	157.7092556	0.5413022026
1033	157.7081906	0.5413083976
1034	157.7069126	0.5413158316
1035	157.7060811	0.5413206682
1036	157.7048227	0.5413279881
1037	157.7039063	0.5413333186
1038	157.7031624	0.5413376461
1039	157.7024069	0.5413420406
1040	157.7011839	0.5413491546
1041	157.7006483	0.5413522697
1042	157.6995036	0.5413589279
1043	157.6982926	0.5413659723
1044	157.6976309	0.541369821
1045	157.6963832	0.5413770783
1046	157.6958517	0.5413801694
1047	157.694871	0.5413858739
1048	157.6940422	0.5413906948
1049	157.6932643	0.5413952193
1050	157.692576	0.5413992228
1051	157.6917981	0.541403747
1052	157.6904829	0.5414113969
1053	157.6893241	0.541418137
1054	157.6881102	0.5414251969
1055	157.6874241	0.5414291876
1056	157.6867607	0.5414330462
1057	157.6857165	0.5414391192
1058	157.6843839	0.5414468696
1059	157.6834485	0.54145231
1060	157.6828519	0.54145578
1061	157.6820039	0.5414607122
1062	157.6814412	0.541463985
1063	157.6806947	0.5414683262
1064	157.6792098	0.5414769622
1065	157.6787575	0.5414795926
1066	157.6776204	0.5414862061
1067	157.6770618	0.541489455
1068	157.6759391	0.5414959843
1069	157.675306	0.541499666
1070	157.6741831	0.5415061969
1071	157.6727443	0.5415145643
1072	157.6718001	0.5415200553
1073	157.6709908	0.541524762
1074	157.6701283	0.5415297778
1075	157.6691033	0.5415357388
1076	157.6679281	0.5415425732
1077	157.6674095	0.5415455893
1078	157.6666781	0.5415498423
1079	157.6660202	0.5415536685
1080	157.6649309	0.541560003
1081	157.6642329	0.5415640626
1082	157.6634144	0.541568822
1083	157.6626765	0.541573113
1084	157.6617636	0.5415784222
1085	157.6611002	0.54158228
1086	157.6603393	0.5415867045
1087	157.6595064	0.5415915481
1088	157.6588055	0.5415956242
1089	157.6579099	0.5416008322
1090	157.6573479	0.5416041004
1091	157.6568578	0.5416069499
1092	157.6560403	0.5416117039
1093	157.6551434	0.5416169194
1094	157.6544294	0.5416210712
1095	157.6530904	0.5416288578
1096	157.6514203	0.5416385692
1097	157.6506116	0.5416432712
1098	157.6496622	0.5416487923
1099	157.6483207	0.5416565926
1100	157.6474674	0.5416615544
1101	157.6464052	0.5416677305
1102	157.6456131	0.5416723364
1103	157.6444969	0.541678827
1104	157.6436632	0.5416836742
1105	157.6430766	0.5416870852
1106	157.6420925	0.5416928071
1107	157.6413694	0.541697012
1108	157.6401045	0.5417043663
1109	157.6395575	0.5417075472
1110	157.638414	0.541714196
1111	157.6377198	0.541718232
1112	157.6366568	0.5417244127
1113	157.6361057	0.5417276168
1114	157.6347157	0.541735699
1115	157.6330855	0.5417451776
1116	157.6320928	0.5417509491
1117	157.6308092	0.5417584119
1118	157.6299514	0.5417633993
1119	157.6293075	0.5417671431
1120	157.6279215	0.5417752014
1121	157.6269251	0.5417809943
1122	157.6253001	0.541790442
1123	157.6244336	0.5417954797
1124	157.6238152	0.5417990753
1125	157.6230864	0.5418033124
1126	157.6219804	0.5418097423
1127	157.6215732	0.5418121095
1128	157.6207229	0.541817053
1129	157.6193902	0.5418248013
1130	157.6188034	0.5418282126
1131	157.6180593	0.5418325382
1132	157.6170769	0.5418382498
1133	157.6160524	0.5418442056
1134	157.6153938	0.5418480348
1135	157.614741	0.5418518298
1136	157.6138635	0.5418569307
1137	157.6132336	0.5418605931
1138	157.6126892	0.5418637576
1139	157.6120335	0.5418675694
1140	157.6110517	0.5418732772
1141	157.6102527	0.541877922
1142	157.6098954	0.541879999
1143	157.6091351	0.5418844189
1144	157.6081243	0.541890295
1145	157.6059827	0.541902745
1146	157.6049695	0.5419086347
1147	157.6043405	0.5419122913
1148	157.6028766	0.5419208009
1149	157.6017547	0.5419273224
1150	157.6011781	0.5419306745
1151	157.5999479	0.5419378255
1152	157.5991725	0.5419423328
1153	157.5982713	0.5419475716
1154	157.5967215	0.5419565805
1155	157.5948392	0.5419675216
1156	157.5940339	0.5419722031
1157	157.5932217	0.5419769239
1158	157.5924379	0.5419814801
1159	157.5917426	0.5419855218
1160	157.591214	0.541988594
1161	157.5902743	0.5419940562
1162	157.5898231	0.541996679
1163	157.5886637	0.5420034179
1164	157.5881279	0.5420065325
1165	157.5871914	0.5420119756
1166	157.586176	0.5420178778
1167	157.5848349	0.5420256728
1168	157.5844161	0.5420281072
1169	157.5834528	0.5420337063
1170	157.5826382	0.5420384408
1171	157.5816122	0.5420444043
1172	157.5807179	0.542049602
1173	157.5798698	0.5420545314
1174	157.5789955	0.5420596134
1175	157.5770754	0.5420707731
1176	157.5765018	0.5420741069
1177	157.575973	0.5420771804
1178	157.5749817	0.5420829419
1179	157.5738671	0.54208942
1180	157.573312	0.5420926461
1181	157.5725499	0.5420970754
1182	157.5715731	0.5421027528
1183	157.5711561	0.5421051762
1184	157.5703175	0.5421100502
1185	157.5697317	0.5421134548
1186	157.5689736	0.5421178606
1187	157.5674214	0.5421268818
1188	157.5668686	0.5421300943
1189	157.5662441	0.5421337242
1190	157.5655265	0.5421378946
1191	157.5640343	0.5421465664
1192	157.5627306	0.542154143
1193	157.5620693	0.5421579862
1194	157.5614344	0.542161676
1195	157.5605899	0.5421665838
1196	157.559776	0.5421713142
1197	157.5582457	0.542180207
1198	157.5575493	0.5421842544
1199	157.5566682	0.5421893747
1200	157.5559544	0.5421935228
1201	157.5551017	0.5421984785
1202	157.5544506	0.5422022622
1203	157.5540619	0.542204521
1204	157.5528999	0.5422112734
1205	157.5520267	0.5422163477
1206	157.5517954	0.5422176917
1207	157.5511825	0.5422212539
1208	157.5504971	0.5422252364
1209	157.5497657	0.5422294868
1210	157.5489631	0.5422341507
1211	157.54763	0.5422418975
1212	157.5464467	0.5422487739
1213	157.5451341	0.5422564013
1214	157.543544	0.5422656411
1215	157.5427379	0.5422703257
1216	157.5419753	0.5422747569
1217	157.5407695	0.5422817634
1218	157.5399261	0.5422866642
1219	157.53902	0.5422919293
1220	157.5380974	0.5422972904
1221	157.5370118	0.5423035987
1222	157.5356414	0.5423115611
1223	157.5351229	0.5423145743
1224	157.5345324	0.5423180054
1225	157.5339206	0.5423215599
1226	157.5330334	0.5423267153
1227	157.5317588	0.5423341212
1228	157.5302439	0.5423429238
1229	157.5294546	0.5423475095
1230	157.5282595	0.5423544537
1231	157.5273377	0.5423598098
1232	157.5260521	0.5423672794
1233	157.5249756	0.5423735341
1234	157.5241316	0.5423784378
1235	157.5234837	0.5423822023
1236	157.5227414	0.5423865152
1237	157.5213669	0.5423945007
1238	157.5203564	0.5424003721
1239	157.5196162	0.5424046725
1240	157.5186002	0.5424105756
1241	157.5175901	0.5424164443
1242	157.5168287	0.5424208677
1243	157.5165799	0.5424223131
1244	157.5155643	0.5424282139
1245	157.5144933	0.542434436
1246	157.5134128	0.5424407136
1247	157.5124442	0.5424463413
1248	157.5114542	0.5424520925
1249	157.5104247	0.5424580739
1250	157.5096145	0.5424627806
1251	157.5089113	0.5424668663
1252	157.5080985	0.5424715883
1253	157.5066944	0.5424797452
1254	157.5052644	0.5424880531
1255	157.5045149	0.5424924068
1256	157.5029732	0.5425013637
1257	157.5020381	0.542506796
1258	157.5015607	0.542509569
1259	157.5008535	0.5425136775
1260	157.5002151	0.5425173864
1261	157.4993548	0.5425223839
1262	157.4988075	0.5425255635
1263	157.4980071	0.5425302132
1264	157.4968797	0.5425367624
1265	157.4963884	0.5425396164
1266	157.4959752	0.5425420166
1267	157.4953743	0.5425455077
1268	157.4938954	0.5425540986
1269	157.4927204	0.5425609243
1270	157.4919085	0.5425656405
1271	157.4913215	0.5425690503
1272	157.4909758	0.5425710587
1273	157.4900471	0.5425764533
1274	157.4890965	0.5425819751
1275	157.4877652	0.5425897086
1276	157.4866468	0.5425962052
1277	157.4855311	0.542602686
1278	157.4843446	0.5426095781
1279	157.4830081	0.5426173414
1280	157.4818445	0.5426241001
1281	157.4810986	0.5426284327
1282	157.4806063	0.5426312924
1283	157.4796466	0.5426368668
1284	157.4789667	0.5426408161
1285	157.4779093	0.5426469583
1286	157.4772738	0.5426506493
1287	157.4766476	0.5426542868
1288	157.4759149	0.5426585423
1289	157.4748489	0.5426647342
1290	157.4740407	0.5426694287
1291	157.4730823	0.5426749951
1292	157.4722042	0.5426800954
1293	157.4718469	0.5426821705
1294	157.471037	0.5426868746
1295	157.4700572	0.5426925653
1296	157.468747	0.5427001753
1297	157.4677479	0.5427059784
1298	157.4666996	0.5427120668
1299	157.466125	0.5427154041
1300	157.4649208	0.5427223983
1301	157.4633641	0.5427314394
1302	157.4626366	0.5427356646
1303	157.4619807	0.5427394741
1304	157.4612239	0.5427438695
1305	157.4606022	0.5427474802
1306	157.4598414	0.5427518988
1307	157.4587775	0.5427580779
1308	157.458303	0.5427608335
1309	157.457852	0.542763453
1310	157.4573475	0.5427663829
1311	157.4563462	0.5427721979
1312	157.4552553	0.5427785338
1313	157.4543246	0.5427839389
1314	157.453736	0.5427873572
1315	157.452543	0.5427942855
1316	157.4519733	0.5427975939
1317	157.4507537	0.5428046769
1318	157.4494285	0.5428123729
1319	157.4485438	0.5428175109
1320	157.4478604	0.5428214794
1321	157.4475023	0.5428235591
1322	157.4463227	0.5428304096
1323	157.4451892	0.542836992
1324	157.4436765	0.5428457765
1325	157.442924	0.5428501466
1326	157.4417856	0.5428567572
1327	157.4409771	0.5428614528
1328	157.4401324	0.5428663579
1329	157.4395843	0.5428695407
1330	157.4368371	0.5428854936
1331	157.4362669	0.5428888049
1332	157.4353462	0.5428941511
1333	157.4346892	0.5428979666
1334	157.4336201	0.5429041745
1335	157.432751	0.5429092211
1336	157.4321883	0.5429124886
1337	157.4311711	0.5429183955
1338	157.4303549	0.5429231348
1339	157.4289975	0.5429310168
1340	157.4283089	0.5429350153
1341	157.4272171	0.5429413546
1342	157.4267967	0.5429437963
1343	157.4258879	0.5429490731
1344	157.4255132	0.5429512487
1345	157.4249534	0.5429544994
1346	157.4243611	0.5429579386
1347	157.4234382	0.5429632971
1348	157.4221607	0.5429707147
1349	157.4212418	0.5429760505
1350	157.4205985	0.5429797855
1351	157.41956	0.5429858157
1352	157.4190071	0.5429890258
1353	157.4178625	0.5429956715
1354	157.4163557	0.5430044203
1355	157.415351	0.5430102538
1356	157.4143623	0.5430159947
1357	157.4135327	0.5430208113
1358	157.4123256	0.54302782
1359	157.411355	0.543033455
1360	157.4104605	0.5430386486
1361	157.4091099	0.5430464901
1362	157.4084935	0.5430500687
1363	157.4080208	0.5430528137
1364	157.406562	0.5430612831
1365	157.4058114	0.5430656411
1366	157.404446	0.543073568
1367	157.4036904	0.543077955
1368	157.4031072	0.5430813407
1369	157.401826	0.5430887791
1370	157.4009702	0.5430937476
1371	157.4002513	0.5430979213
1372	157.399486	0.543102364
1373	157.3989091	0.5431057133
1374	157.398314	0.5431091685
1375	157.3979024	0.5431115579
1376	157.3971449	0.5431159554
1377	157.3967462	0.5431182702
1378	157.3956051	0.5431248947
1379	157.3950001	0.5431284069
1380	157.3943152	0.5431323835
1381	157.3935822	0.5431366384
1382	157.3925935	0.5431423784
1383	157.3914292	0.5431491377
1384	157.3902783	0.5431558189
1385	157.3896934	0.5431592142
1386	157.3881499	0.5431681743
1387	157.3872628	0.543173324
1388	157.3866873	0.5431766653
1389	157.3854675	0.5431837459
1390	157.3846569	0.5431884519
1391	157.3835721	0.5431947488
1392	157.3823312	0.5432019526
1393	157.3812885	0.5432080049
1394	157.3805656	0.5432122013
1395	157.3796731	0.5432173824
1396	157.3790065	0.5432212516
1397	157.3780266	0.5432269401
1398	157.3773009	0.5432311523
1399	157.3766195	0.543235108
1400	157.3758238	0.5432397268
1401	157.3750799	0.5432440446
1402	157.3742535	0.5432488416
1403	157.3738049	0.5432514455
1404	157.3730608	0.5432557651
1405	157.3724017	0.5432595907
1406	157.3716947	0.5432636948
1407	157.3706334	0.5432698549
1408	157.3698494	0.5432744056
1409	157.3687428	0.5432808291
1410	157.3678377	0.5432860823
1411	157.3673135	0.5432891253
1412	157.3661545	0.5432958525
1413	157.3655153	0.5432995623
1414	157.3646634	0.5433045074
1415	157.3633623	0.5433120591
1416	157.3626658	0.5433161019
1417	157.3620689	0.5433195664
1418	157.3610141	0.5433256887
1419	157.3602368	0.5433302003
1420	157.3595536	0.5433341655
1421	157.3590585	0.5433370394
1422	157.35822	0.5433419058
1423	157.3572355	0.5433476197
1424	157.3564852	0.5433519745
1425	157.3552722	0.5433590148
1426	157.354546	0.5433632297
1427	157.3536388	0.543368495
1428	157.3528376	0.543373145
1429	157.3514746	0.5433810554
1430	157.3503659	0.5433874902
1431	157.3496961	0.5433913778
1432	157.3486972	0.5433971753
1433	157.3478141	0.5434023003
1434	157.3466915	0.5434088155
1435	157.3462727	0.543411246
1436	157.345641	0.5434149122
1437	157.3447583	0.543420035
1438	157.3439584	0.5434246775
1439	157.3432911	0.5434285499
1440	157.3425355	0.5434329349
1441	157.3414173	0.5434394242
1442	157.3401695	0.5434466659
1443	157.3392216	0.5434521667
1444	157.3382678	0.5434577024
1445	157.3378145	0.5434603332
1446	157.3370322	0.5434648731
1447	157.3358541	0.5434717095
1448	157.3351313	0.5434759041
1449	157.3342578	0.5434809731
1450	157.3333735	0.5434861052
1451	157.3324311	0.5434915737
1452	157.3318568	0.5434949065
1453	157.3312045	0.5434986919
1454	157.3303554	0.5435036192
1455	157.3297059	0.5435073882
1456	157.3292281	0.5435101609
1457	157.3285264	0.5435142328
1458	157.3274494	0.5435204827
1459	157.3267234	0.5435246955
1460	157.326233	0.5435275412
1461	157.3252049	0.5435335075
1462	157.324062	0.5435401395
1463	157.3236322	0.5435426334
1464	157.3229964	0.5435463227
1465	157.3220295	0.5435519333
1466	157.32156	0.5435546576
1467	157.320385	0.543561476
1468	157.3193842	0.5435672832
1469	157.3181345	0.5435745345
1470	157.3173862	0.543578877
1471	157.3168043	0.5435822534
1472	157.316381	0.5435847093
1473	157.3154245	0.5435902597
1474	157.3147409	0.5435942263
1475	157.3141523	0.5435976413
1476	157.3133015	0.5436025781
1477	157.3125422	0.5436069839
1478	157.3118211	0.5436111679
1479	157.3112149	0.5436146852
1480	157.3097039	0.5436234527
1481	157.3089717	0.5436277011
1482	157.3077631	0.5436347136
1483	157.3069194	0.543639609
1484	157.3055584	0.5436475055
1485	157.3043636	0.5436544381
1486	157.3033788	0.543660152
1487	157.3023607	0.5436660589
1488	157.3016047	0.5436704454
1489	157.3003533	0.5436777056
1490	157.2993933	0.5436832758
1491	157.2989435	0.5436858852
1492	157.29843	0.5436888646
1493	157.2978907	0.5436919933
1494	157.2966201	0.5436993655
1495	157.2958647	0.5437037477
1496	157.2949645	0.5437089704
1497	157.2941377	0.5437137677
1498	157.2933348	0.5437184257
1499	157.2926712	0.5437222757
1500	157.2919634	0.5437263822
1501	157.2911445	0.5437311331
1502	157.2905241	0.543734732
1503	157.2893581	0.5437414967
1504	157.2881864	0.5437482942
1505	157.2875165	0.5437521807
1506	157.2867649	0.5437565411
1507	157.2862603	0.5437594687
1508	157.2853789	0.5437645817
1509	157.2848014	0.543767932
1510	157.2842696	0.5437710173
1511	157.2834574	0.5437757291
1512	157.2829806	0.5437784953
1513	157.2823978	0.5437818762
1514	157.2819325	0.5437845756
1515	157.2813274	0.5437880857
1516	157.2804437	0.5437932126
1517	157.2796524	0.5437978028
1518	157.2788855	0.5438022518
1519	157.2783867	0.5438051453
1520	157.277333	0.5438112583
1521	157.2767108	0.5438148677
1522	157.2759226	0.54381944
1523	157.2752898	0.5438231107
1524	157.274698	0.5438265435
1525	157.2738694	0.5438313505
1526	157.2726192	0.543838603
1527	157.2719356	0.5438425681
1528	157.2714319	0.5438454899
1529	157.270873	0.5438487319
1530	157.269478	0.5438568243
1531	157.2686349	0.5438617148
1532	157.2680313	0.5438652161
1533	157.2669273	0.54387162
1534	157.2665416	0.5438738574
1535	157.2655563	0.5438795728
1536	157.2649259	0.5438832295
1537	157.2640252	0.543888454
1538	157.2632308	0.5438930621
1539	157.2626521	0.5438964189
1540	157.2613709	0.5439038505
1541	157.2606995	0.5439077449
1542	157.2594642	0.5439149101
1543	157.2584254	0.5439209355
1544	157.2576375	0.543925506
1545	157.2571473	0.5439283491
1546	157.256597	0.5439315411
1547	157.2555226	0.5439377732
1548	157.2549862	0.5439408844
1549	157.2539752	0.5439467483
1550	157.2531054	0.5439517931
1551	157.2525369	0.5439550905
1552	157.251447	0.5439614124
1553	157.2503336	0.54396787
1554	157.2493903	0.543973341
1555	157.2484438	0.5439788309
1556	157.2479998	0.5439814065
1557	157.2477608	0.5439827926
1558	157.2469093	0.5439877314
1559	157.2458921	0.5439936306
1560	157.2450659	0.5439984226
1561	157.2439468	0.5440049134
1562	157.2430513	0.5440101072
1563	157.2416921	0.5440179902
1564	157.2407528	0.544023438
1565	157.2400236	0.5440276669
1566	157.2396359	0.5440299158
1567	157.2387099	0.5440352858
1568	157.2380541	0.5440390893
1569	157.2374549	0.5440425643
1570	157.2369107	0.5440457206
1571	157.2364669	0.5440482945
1572	157.235338	0.5440548414
1573	157.2343814	0.5440603894
1574	157.2335845	0.544065011
1575	157.2322361	0.5440728308
1576	157.2311972	0.5440788562
1577	157.2305827	0.5440824198
1578	157.2298712	0.5440865456
1579	157.2292066	0.5440904001
1580	157.2282664	0.5440958529
1581	157.2272319	0.5441018518
1582	157.2264608	0.5441063236
1583	157.2258307	0.5441099776
1584	157.2252453	0.5441133727
1585	157.2247389	0.5441163095
1586	157.2243288	0.5441186872
1587	157.2235973	0.5441229297
1588	157.2228257	0.544127404
1589	157.2220074	0.5441321497
1590	157.2209581	0.5441382344
1591	157.2199728	0.5441439479
1592	157.2193954	0.5441472962
1593	157.2185806	0.5441520213
1594	157.2177289	0.5441569606
1595	157.2169304	0.5441615906
1596	157.2161052	0.544166376
1597	157.2156392	0.5441690781
1598	157.2150593	0.5441724406
1599	157.2139841	0.5441786758
1600	157.2132655	0.5441828428
1601	157.212592	0.5441867482
1602	157.2121107	0.5441895389
1603	157.2111317	0.5441952158
1604	157.2101391	0.5442009713
1605	157.2098149	0.5442028517
1606	157.2087493	0.5442090302
1607	157.2080159	0.5442132833
1608	157.2070642	0.5442188014
1609	157.2067066	0.5442208753
1610	157.2058571	0.5442258006
1611	157.2054335	0.5442282572
1612	157.2045937	0.5442331264
1613	157.204185	0.5442354966
1614	157.2026638	0.5442443169
1615	157.2021625	0.5442472232
1616	157.2014382	0.5442514233
1617	157.2008095	0.5442550687
1618	157.1996195	0.5442619683
1619	157.1989505	0.5442658476
1620	157.1985997	0.5442678814
1621	157.1979016	0.544271929
1622	157.1973137	0.5442753378
1623	157.196751	0.5442786006
1624	157.1958968	0.5442835534
1625	157.1948447	0.5442896532
1626	157.1941743	0.5442935404
1627	157.193041	0.5443001109
1628	157.1923181	0.5443043027
1629	157.1910053	0.5443119138
1630	157.1901616	0.5443168056
1631	157.189419	0.5443211111
1632	157.1888314	0.5443245181
1633	157.1882524	0.5443278748
1634	157.187381	0.5443329268
1635	157.1863933	0.5443386533
1636	157.1857764	0.5443422303
1637	157.1851152	0.5443460635
1638	157.1843713	0.5443503765
1639	157.1834359	0.5443557995
1640	157.1827504	0.5443597736
1641	157.1820258	0.5443639749
1642	157.1816638	0.5443660734
1643	157.181257	0.5443684317
1644	157.1805744	0.5443723894
1645	157.1787175	0.5443831543
1646	157.1778698	0.5443880692
1647	157.1769706	0.5443932822
1648	157.1760538	0.5443985968
1649	157.1756572	0.5444008964
1650	157.1747069	0.5444064054
1651	157.1737724	0.5444118228
1652	157.1728944	0.5444169129
1653	157.1721634	0.5444211505
1654	157.1713942	0.5444256098
1655	157.1703639	0.5444315826
1656	157.1695769	0.544436145
1657	157.1690913	0.5444389599
1658	157.1686472	0.5444415345
1659	157.1672781	0.544449471
1660	157.1662012	0.5444557142
1661	157.165206	0.5444614833
1662	157.1645704	0.5444651675
1663	157.1640472	0.5444682006
1664	157.1629444	0.5444745934
1665	157.1622546	0.5444785924
1666	157.1616617	0.5444820289
1667	157.1606917	0.5444876517
1668	157.1598105	0.5444927601
1669	157.1589245	0.5444978957
1670	157.1576126	0.5445055008
1671	157.1566938	0.5445108268
1672	157.1558319	0.5445158226
1673	157.1554023	0.5445183128
1674	157.1545665	0.5445231577
1675	157.1539895	0.5445265021
1676	157.1532531	0.5445307707
1677	157.1520656	0.5445376541
1678	157.1518149	0.5445391073
1679	157.1513507	0.5445417982
1680	157.1504456	0.5445470443
1681	157.1498625	0.5445504241
1682	157.148733	0.5445569713
1683	157.1481554	0.5445603191
1684	157.1475986	0.5445635464
1685	157.1468664	0.5445677907
1686	157.1463634	0.5445707059
1687	157.1458384	0.5445737494
1688	157.1452896	0.5445769303
1689	157.1442392	0.5445830183
1690	157.1431268	0.5445894658
1691	157.1423118	0.5445941899
1692	157.1413972	0.5445994908
1693	157.1398591	0.5446084059
1694	157.1393207	0.5446115262
1695	157.1387824	0.5446146465
1696	157.1379116	0.5446196935
1697	157.1371433	0.5446241462
1698	157.136616	0.5446272028
1699	157.1361137	0.5446301139
1700	157.1354243	0.5446341095
1701	157.1347392	0.5446380804
1702	157.1342675	0.5446408141
1703	157.1336259	0.5446445326
1704	157.1329164	0.5446486445
1705	157.1322464	0.5446525279
1706	157.131772	0.5446552775
1707	157.1306218	0.5446619434
1708	157.1297447	0.5446670272
1709	157.1292042	0.5446701595
1710	157.1289313	0.5446717409
1711	157.1283996	0.5446748224
1712	157.1275333	0.5446798434
1713	157.1264786	0.5446859561
1714	157.1258121	0.5446898184
1715	157.12523	0.5446931923
1716	157.124451	0.544697707
1717	157.1237867	0.5447015567
1718	157.1230063	0.5447060796
1719	157.1224727	0.5447091721
1720	157.121992	0.5447119577
1721	157.1213977	0.5447154017
1722	157.1203954	0.5447212105
1723	157.1196926	0.5447252833
1724	157.1192351	0.5447279344
1725	157.1182121	0.5447338633
1726	157.1175026	0.5447379751
1727	157.1164706	0.5447439555
1728	157.1162378	0.5447453047
1729	157.1155606	0.5447492289
1730	157.1150675	0.5447520865
1731	157.1145396	0.5447551461
1732	157.1139628	0.5447584883
1733	157.1134995	0.5447611734
1734	157.1128591	0.5447648845
1735	157.1120179	0.5447697593
1736	157.1116915	0.5447716504
1737	157.1109363	0.544776027
1738	157.1103677	0.544779322
1739	157.1095919	0.5447838176
1740	157.1086901	0.5447890434
1741	157.1075579	0.5447956046
1742	157.1066317	0.5448009714
1743	157.1062279	0.5448033115
1744	157.1057761	0.5448059297
1745	157.1051538	0.5448095356
1746	157.1047819	0.5448116906
1747	157.1044126	0.5448138304
1748	157.1037895	0.5448174416
1749	157.1032072	0.5448208157
1750	157.102554	0.5448246005
1751	157.1020159	0.5448277187
1752	157.1008614	0.5448344088
1753	157.1001386	0.5448385969
1754	157.0991875	0.544844108
1755	157.0987753	0.5448464964
1756	157.0977559	0.5448524034
1757	157.0970024	0.5448567696
1758	157.0963735	0.5448604138
1759	157.0956791	0.5448644374
1760	157.0946774	0.5448702412
1761	157.0936135	0.5448764057
1762	157.0929084	0.5448804916
1763	157.09202	0.544885639
1764	157.0911253	0.5448908231
1765	157.09018	0.5448963004
1766	157.0895315	0.5449000578
1767	157.0889408	0.5449034803
1768	157.0882561	0.5449074478
1769	157.0874784	0.5449119539
1770	157.0866557	0.5449167209
1771	157.0857818	0.5449217842
1772	157.0854245	0.5449238544
1773	157.0842409	0.5449307121
1774	157.0836473	0.5449341513
1775	157.0830604	0.5449375518
1776	157.082222	0.5449424095
1777	157.0813537	0.5449474399
1778	157.0808665	0.5449502632
1779	157.0803004	0.5449535429
1780	157.079589	0.5449576644
1781	157.0790722	0.5449606586
1782	157.0785743	0.5449635433
1783	157.0773889	0.5449704111
1784	157.0767119	0.5449743335
1785	157.075853	0.5449793098
1786	157.0752596	0.544982748
1787	157.0742907	0.5449883613
1788	157.073437	0.5449933072
1789	157.0723982	0.5449993254
1790	157.0719386	0.545001988
1791	157.0711502	0.5450065556
1792	157.0701647	0.5450122654
1793	157.0693523	0.5450169719
1794	157.0687217	0.5450206248
1795	157.0682553	0.5450233271
1796	157.0678052	0.5450259345
1797	157.0672465	0.5450291717
1798	157.0667929	0.5450317991
1799	157.0660459	0.5450361266
1800	157.0649052	0.5450427352
1801	157.0644677	0.5450452699
1802	157.0642023	0.5450468072
1803	157.0633477	0.5450517583
1804	157.0627719	0.5450550938
1805	157.0616792	0.545061424
1806	157.0608398	0.545066287
1807	157.0599074	0.545071688
1808	157.0590215	0.5450768205
1809	157.0582509	0.5450812843
1810	157.0576339	0.5450848589
1811	157.056634	0.5450906507
1812	157.0557659	0.54509568
1813	157.0550675	0.5450997256
1814	157.0543547	0.545103855
1815	157.0535738	0.5451083783
1816	157.0529911	0.5451117541
1817	157.0519842	0.5451175863
1818	157.0512312	0.5451219485
1819	157.0504194	0.545126651
1820	157.0499092	0.5451296066
1821	157.0490486	0.5451345915
1822	157.0485856	0.5451372737
1823	157.0479236	0.5451411086
1824	157.0470168	0.5451463614
1825	157.0464303	0.5451497583
1826	157.0457379	0.5451537694
1827	157.0450515	0.5451577454
1828	157.0443098	0.5451620412
1829	157.0432889	0.545167955
1830	157.04219	0.5451743201
